fbus;tbus;r;x;b;rateA;rateB;rateC;ratio;angle;status;angmin;angmax
1259;1260;0.000776;0.043075;0.0;600.0;600.0;600.0;0.996016;0.0;1;-30.0;30.0
1262;1573;0.000159;-0.006025;0.0;1186.0;1186.0;1186.0;1.001;0.0;1;-30.0;30.0
1262;1595;0.000229;-0.004571;0.0;1174.0;1174.0;1174.0;1.001;0.0;1;-30.0;30.0
1262;1263;0.000332;0.025623;0.0;1186.0;1186.0;1186.0;1.001;0.0;1;-30.0;30.0
1263;1573;0.000173;0.031163;0.0;1186.0;1186.0;1186.0;1.0;0.0;1;-30.0;30.0
1263;1595;9.0e-5;0.029363;0.0;1174.0;1174.0;1174.0;1.0;0.0;1;-30.0;30.0
1264;1265;0.003186;0.137758;0.0;229.0;229.0;229.0;1.0;0.0;1;-30.0;30.0
1269;1271;0.000686;0.047922;0.0;606.0;606.0;606.0;1.0;0.0;1;-30.0;30.0
1270;1271;0.000325;0.027493;0.0;1148.0;1148.0;1148.0;1.0;0.0;1;-30.0;30.0
1270;1271;0.000325;0.027493;0.0;1148.0;1148.0;1148.0;1.0;0.0;1;-30.0;30.0
1276;1278;0.001835;0.101524;0.0;312.0;312.0;312.0;1.013171;0.0;1;-30.0;30.0
1276;1277;0.001828;0.102078;0.0;310.0;310.0;310.0;1.003009;0.0;1;-30.0;30.0
1280;1282;0.000319;0.027355;0.0;1159.0;1159.0;1159.0;1.0;0.0;1;-30.0;30.0
1280;1281;0.000339;0.029778;0.0;1065.0;1065.0;1065.0;1.0;0.0;1;-30.0;30.0
1289;1291;0.001752;0.102285;0.0;310.0;310.0;310.0;0.984249;0.0;1;-30.0;30.0
1289;1290;0.001752;0.102285;0.0;310.0;310.0;310.0;0.984249;0.0;1;-30.0;30.0
2040;1619;0.001745;0.092867;0.0;603.0;603.0;603.0;1.0;0.0;1;-30.0;30.0
1298;1611;0.00018;-0.007687;0.0;1188.0;1188.0;1188.0;1.0;0.0;1;-30.0;30.0
1298;1619;0.000125;-0.007618;0.0;1188.0;1188.0;1188.0;1.0;0.0;1;-30.0;30.0
1299;1611;0.000166;0.035111;0.0;1042.0;1042.0;1042.0;1.0;0.0;1;-30.0;30.0
1299;1619;0.000201;0.034834;0.0;1051.0;1051.0;1051.0;1.0;0.0;1;-30.0;30.0
1301;1302;6.2e-5;0.031787;0.0;993.0;993.0;993.0;1.0;0.0;1;-30.0;30.0
1301;1302;6.2e-5;0.031856;0.0;991.0;991.0;991.0;1.0;0.0;1;-30.0;30.0
1319;1320;0.000208;0.016413;0.0;1769.0;1769.0;1769.0;0.947871;0.0;1;-30.0;30.0
1318;1320;0.000208;0.014751;0.0;1746.0;1746.0;1746.0;0.947871;0.0;1;-30.0;30.0
1317;1320;0.000208;0.016413;0.0;1922.0;1922.0;1922.0;0.947871;0.0;1;-30.0;30.0
1313;1320;0.000208;0.016413;0.0;1922.0;1922.0;1922.0;0.947871;0.0;1;-30.0;30.0
1311;1320;0.000208;0.016413;0.0;1769.0;1769.0;1769.0;0.947871;0.0;1;-30.0;30.0
1312;1320;0.000208;0.016413;0.0;1769.0;1769.0;1769.0;0.947871;0.0;1;-30.0;30.0
1316;1320;0.000208;0.016413;0.0;1922.0;1922.0;1922.0;0.947871;0.0;1;-30.0;30.0
1315;1320;0.000208;0.016413;0.0;1922.0;1922.0;1922.0;0.947871;0.0;1;-30.0;30.0
1314;1320;0.000319;0.024307;0.0;1187.0;1187.0;1187.0;1.0;0.0;1;-30.0;30.0
1336;1574;0.000699;-0.004709;0.0;606.0;606.0;606.0;0.996016;0.0;1;-30.0;30.0
1336;1337;0.000686;0.048546;0.0;606.0;606.0;606.0;0.996016;0.0;1;-30.0;30.0
1337;1574;1.4e-5;0.052839;0.0;601.0;601.0;601.0;1.0;0.0;1;-30.0;30.0
1344;1347;0.000339;0.027008;0.0;1175.0;1175.0;1175.0;1.0;0.0;1;-30.0;30.0
1344;1347;0.000395;0.027216;0.0;1166.0;1166.0;1166.0;1.0;0.0;1;-30.0;30.0
1345;1347;0.000325;0.027632;0.0;1148.0;1148.0;1148.0;1.0;0.0;1;-30.0;30.0
2055;1596;0.0034;0.084557;0.0;651.0;651.0;651.0;1.0;0.0;1;-30.0;30.0
1351;1352;0.000332;0.024792;0.0;1186.0;1186.0;1186.0;1.001;0.0;1;-30.0;30.0
1351;1596;0.000229;-0.004363;0.0;1186.0;1186.0;1186.0;1.001;0.0;1;-30.0;30.0
1352;1596;9.7e-5;0.029155;0.0;1186.0;1186.0;1186.0;1.0;0.0;1;-30.0;30.0
1360;1361;0.000332;0.025069;0.0;1186.0;1186.0;1186.0;1.0;0.0;1;-30.0;30.0
1360;1361;0.000319;0.025;0.0;1186.0;1186.0;1186.0;1.0;0.0;1;-30.0;30.0
1364;1365;0.000803;0.039335;0.0;600.0;600.0;600.0;0.996016;0.0;1;-30.0;30.0
1363;1365;0.000325;0.025;0.0;1186.0;1186.0;1186.0;1.005027;0.0;1;-30.0;30.0
1364;1365;0.000796;0.039266;0.0;600.0;600.0;600.0;0.996016;0.0;1;-30.0;30.0
1366;1368;0.000305;0.024862;0.0;1186.0;1186.0;1186.0;1.005027;0.0;1;-30.0;30.0
1373;1374;0.002212;0.125432;0.0;251.0;251.0;251.0;0.928505;0.0;1;-30.0;30.0
1374;1375;0.000319;0.024792;0.0;1186.0;1186.0;1186.0;1.005027;0.0;1;-30.0;30.0
1374;1375;0.000325;0.025;0.0;1186.0;1186.0;1186.0;1.005027;0.0;1;-30.0;30.0
2041;1575;0.003449;0.092452;0.0;605.0;605.0;605.0;1.0;0.0;1;-30.0;30.0
2073;1612;0.001884;0.093352;0.0;599.0;599.0;599.0;1.0;0.0;1;-30.0;30.0
2060;1620;0.001766;0.09169;0.0;610.0;610.0;610.0;1.0;0.0;1;-30.0;30.0
2042;1626;0.001821;0.088227;0.0;634.0;634.0;634.0;1.0;0.0;1;-30.0;30.0
1385;1575;0.00027;-0.005332;0.0;1186.0;1186.0;1186.0;1.002005;0.0;1;-30.0;30.0
1385;1597;0.000249;-0.005471;0.0;1186.0;1186.0;1186.0;1.002005;0.0;1;-30.0;30.0
1384;1612;0.000125;-0.007687;0.0;1186.0;1186.0;1186.0;1.0;0.0;1;-30.0;30.0
1385;1620;0.000173;-0.007895;0.0;1186.0;1186.0;1186.0;1.002005;0.0;1;-30.0;30.0
1385;1626;0.000132;-0.010942;0.0;1186.0;1186.0;1186.0;1.002005;0.0;1;-30.0;30.0
1386;1575;5.5e-5;0.032756;0.0;1117.0;1117.0;1117.0;1.0;0.0;1;-30.0;30.0
1386;1597;6.9e-5;0.032895;0.0;1113.0;1113.0;1113.0;1.0;0.0;1;-30.0;30.0
1386;1612;0.000201;0.034834;0.0;1051.0;1051.0;1051.0;1.0;0.0;1;-30.0;30.0
1386;1620;0.000166;0.034834;0.0;1051.0;1051.0;1051.0;1.0;0.0;1;-30.0;30.0
1386;1626;0.000208;0.038643;0.0;947.0;947.0;947.0;1.0;0.0;1;-30.0;30.0
1389;1391;0.001925;0.101801;0.0;310.0;310.0;310.0;0.939851;0.0;1;-30.0;30.0
1389;1390;0.001835;0.101177;0.0;311.0;311.0;311.0;0.956942;0.0;1;-30.0;30.0
2056;1598;0.001814;0.090651;0.0;617.0;617.0;617.0;1.0;0.0;1;-30.0;30.0
2079;1621;0.00277;0.094945;0.0;589.0;589.0;589.0;1.0;0.0;1;-30.0;30.0
2057;1627;0.004862;0.2241;0.0;250.0;250.0;250.0;1.0;0.0;1;-30.0;30.0
1392;1598;0.000145;-0.011288;0.0;1184.0;1184.0;1184.0;1.002005;0.0;1;-30.0;30.0
1393;1394;0.000319;0.027355;0.0;1159.0;1159.0;1159.0;1.0;0.0;1;-30.0;30.0
1392;1621;0.000291;-0.00554;0.0;1184.0;1184.0;1184.0;1.002005;0.0;1;-30.0;30.0
1393;1395;0.000693;0.048615;0.0;605.0;605.0;605.0;1.002005;0.0;1;-30.0;30.0
1393;1627;0.000471;-0.005263;0.0;605.0;605.0;605.0;1.002005;0.0;1;-30.0;30.0
1394;1598;0.000187;0.038712;0.0;945.0;945.0;945.0;1.0;0.0;1;-30.0;30.0
1395;1621;2.8e-5;0.032895;0.0;1113.0;1113.0;1113.0;1.0;0.0;1;-30.0;30.0
1395;1627;0.000235;0.053324;0.0;605.0;605.0;605.0;1.0;0.0;1;-30.0;30.0
1415;1416;0.000332;0.025069;0.0;1186.0;1186.0;1186.0;1.0;0.0;1;-30.0;30.0
1415;1416;0.000332;0.025069;0.0;1186.0;1186.0;1186.0;1.0;0.0;1;-30.0;30.0
1414;1416;0.000339;0.024446;0.0;1186.0;1186.0;1186.0;1.0;0.0;1;-30.0;30.0
1414;1416;0.000332;0.025069;0.0;1187.0;1187.0;1187.0;1.0;0.0;1;-30.0;30.0
1420;1421;0.000346;0.025346;0.0;1186.0;1186.0;1186.0;1.0;0.0;1;-30.0;30.0
1420;1421;0.000332;0.025208;0.0;1186.0;1186.0;1186.0;1.0;0.0;1;-30.0;30.0
1840;1426;0.000325;0.027701;0.0;1145.0;1145.0;1145.0;1.0;0.0;1;-30.0;30.0
29;1628;0.0;0.019737;0.0;254.0;254.0;254.0;1.092105;0.0;1;-30.0;30.0
30;1629;0.0;0.019737;0.0;550.0;550.0;550.0;1.092105;0.0;1;-30.0;30.0
51;1844;0.0;0.54184;0.0;62.0;62.0;62.0;1.044444;0.0;1;-30.0;30.0
61;1630;0.0;0.142857;0.0;215.0;215.0;215.0;1.111111;0.0;1;-30.0;30.0
61;1631;0.0;0.219149;0.0;141.0;141.0;141.0;1.111111;0.0;1;-30.0;30.0
73;1846;0.0;0.366794;0.0;86.0;86.0;86.0;1.0;0.0;1;-30.0;30.0
73;1632;0.0;0.366794;0.0;86.0;86.0;86.0;1.0;0.0;1;-30.0;30.0
74;1847;0.0;0.366794;0.0;86.0;86.0;86.0;1.0;0.0;1;-30.0;30.0
74;1848;0.0;0.366794;0.0;86.0;86.0;86.0;1.0;0.0;1;-30.0;30.0
103;1852;0.0;0.15;0.0;213.0;213.0;213.0;1.060526;0.0;1;-30.0;30.0
102;1854;0.0;0.15;0.0;213.0;213.0;213.0;1.060526;0.0;1;-30.0;30.0
130;1633;0.0;0.012611;0.0;1052.0;1052.0;1052.0;1.052632;0.0;1;-30.0;30.0
127;1634;0.0;0.012611;0.0;1087.0;1087.0;1087.0;1.052632;0.0;1;-30.0;30.0
128;1635;0.0;0.012611;0.0;1088.0;1088.0;1088.0;1.052632;0.0;1;-30.0;30.0
129;1636;0.0;0.012611;0.0;1049.0;1049.0;1049.0;1.052632;0.0;1;-30.0;30.0
132;1637;0.0;0.048207;0.0;646.0;646.0;646.0;1.080978;0.0;1;-30.0;30.0
131;1638;0.0;0.048207;0.0;646.0;646.0;646.0;1.080978;0.0;1;-30.0;30.0
133;1639;0.0;0.043965;0.0;721.0;721.0;721.0;1.065789;0.0;1;-30.0;30.0
133;1640;0.0;0.03442;0.0;921.0;921.0;921.0;1.060526;0.0;1;-30.0;30.0
133;1641;0.0;0.06506;0.0;487.0;487.0;487.0;1.060526;0.0;1;-30.0;30.0
140;1642;0.0;0.161429;0.0;195.0;195.0;195.0;1.054667;0.0;1;-30.0;30.0
140;1643;0.0;0.17931;0.0;176.0;176.0;176.0;1.054667;0.0;1;-30.0;30.0
140;1855;0.0;0.161429;0.0;195.0;195.0;195.0;1.054667;0.0;1;-30.0;30.0
140;1644;0.0;0.17931;0.0;176.0;176.0;176.0;1.054667;0.0;1;-30.0;30.0
140;1645;0.0;0.17931;0.0;176.0;176.0;176.0;1.054667;0.0;1;-30.0;30.0
791;1646;0.0;0.044965;0.0;683.0;683.0;683.0;1.080978;0.0;1;-30.0;30.0
165;1647;0.0;0.248077;0.0;127.0;127.0;127.0;1.0;0.0;1;-30.0;30.0
169;1861;0.0;0.300114;0.0;106.0;106.0;106.0;1.020096;0.0;1;-30.0;30.0
186;1648;0.0;0.012685;0.0;1054.0;1054.0;1054.0;1.092105;0.0;1;-30.0;30.0
185;1649;0.0;0.012685;0.0;1063.0;1063.0;1063.0;1.092105;0.0;1;-30.0;30.0
183;1650;0.0;0.012685;0.0;1032.0;1032.0;1032.0;1.092105;0.0;1;-30.0;30.0
184;1651;0.0;0.012685;0.0;1030.0;1030.0;1030.0;1.092105;0.0;1;-30.0;30.0
190;1652;0.0;0.009303;0.0;403.0;403.0;403.0;1.092105;0.0;1;-30.0;30.0
191;1862;0.0;0.009303;0.0;394.0;394.0;394.0;1.092105;0.0;1;-30.0;30.0
194;1653;0.0;0.200062;0.0;158.0;158.0;158.0;1.013333;0.0;1;-30.0;30.0
194;1654;0.0;0.200062;0.0;158.0;158.0;158.0;1.013333;0.0;1;-30.0;30.0
194;1655;0.0;0.200062;0.0;158.0;158.0;158.0;1.013333;0.0;1;-30.0;30.0
193;1656;0.0;0.200062;0.0;158.0;158.0;158.0;1.013333;0.0;1;-30.0;30.0
193;1657;0.0;0.200062;0.0;158.0;158.0;158.0;1.013333;0.0;1;-30.0;30.0
193;1658;0.0;0.200062;0.0;158.0;158.0;158.0;1.013333;0.0;1;-30.0;30.0
196;1863;0.0;0.333434;0.0;95.0;95.0;95.0;1.053333;0.0;1;-30.0;30.0
196;1659;0.0;0.333434;0.0;95.0;95.0;95.0;1.053333;0.0;1;-30.0;30.0
196;1660;0.0;0.333434;0.0;95.0;95.0;95.0;1.053333;0.0;1;-30.0;30.0
196;1661;0.0;0.333434;0.0;95.0;95.0;95.0;1.053333;0.0;1;-30.0;30.0
197;1662;0.0;0.333434;0.0;95.0;95.0;95.0;1.053333;0.0;1;-30.0;30.0
197;1663;0.0;0.333434;0.0;95.0;95.0;95.0;1.053333;0.0;1;-30.0;30.0
200;1865;0.0;0.453182;0.0;70.0;70.0;70.0;1.088889;0.0;1;-30.0;30.0
218;1866;0.0;0.333994;0.0;95.0;95.0;95.0;1.053333;0.0;1;-30.0;30.0
218;1664;0.0;0.333994;0.0;95.0;95.0;95.0;1.053333;0.0;1;-30.0;30.0
218;1665;0.0;0.333994;0.0;95.0;95.0;95.0;1.053333;0.0;1;-30.0;30.0
218;1867;0.0;0.333994;0.0;95.0;95.0;95.0;1.053333;0.0;1;-30.0;30.0
217;1666;0.0;0.333994;0.0;95.0;95.0;95.0;1.053333;0.0;1;-30.0;30.0
217;1868;0.0;0.333994;0.0;95.0;95.0;95.0;1.053333;0.0;1;-30.0;30.0
243;1667;0.0;0.008909;0.0;1550.0;1550.0;1550.0;1.092105;0.0;1;-30.0;30.0
245;1668;0.0;0.008909;0.0;1343.0;1343.0;1343.0;1.092105;0.0;1;-30.0;30.0
246;1669;0.0;0.008909;0.0;1312.0;1312.0;1312.0;1.092105;0.0;1;-30.0;30.0
295;1670;0.0;0.048207;0.0;655.0;655.0;655.0;1.080978;0.0;1;-30.0;30.0
299;1873;0.0;0.054074;0.0;589.0;589.0;589.0;1.077631;0.0;1;-30.0;30.0
299;1874;0.0;0.054074;0.0;589.0;589.0;589.0;1.077631;0.0;1;-30.0;30.0
300;1671;0.0;0.012685;0.0;1051.0;1051.0;1051.0;1.092105;0.0;1;-30.0;30.0
302;1673;0.0;0.012611;0.0;1063.0;1063.0;1063.0;1.092105;0.0;1;-30.0;30.0
301;1674;0.0;0.012611;0.0;1063.0;1063.0;1063.0;1.092105;0.0;1;-30.0;30.0
304;1675;0.0;0.009257;0.0;723.0;723.0;723.0;1.092105;0.0;1;-30.0;30.0
305;1676;0.0;0.009257;0.0;607.0;607.0;607.0;1.092105;0.0;1;-30.0;30.0
311;1875;0.0;0.009257;0.0;1745.0;1745.0;1745.0;1.065789;0.0;1;-30.0;30.0
310;1677;0.0;0.009257;0.0;1747.0;1747.0;1747.0;1.065789;0.0;1;-30.0;30.0
316;2022;0.0;0.155059;0.0;206.0;206.0;206.0;1.026316;0.0;1;-30.0;30.0
316;1876;0.0;0.155059;0.0;206.0;206.0;206.0;1.026316;0.0;1;-30.0;30.0
316;1877;0.0;0.155059;0.0;206.0;206.0;206.0;1.026316;0.0;1;-30.0;30.0
316;1878;0.0;0.155059;0.0;206.0;206.0;206.0;1.026316;0.0;1;-30.0;30.0
15;1678;0.0;0.06579;0.0;467.0;467.0;467.0;1.096667;0.0;1;-30.0;30.0
16;1679;0.0;0.06579;0.0;467.0;467.0;467.0;1.096667;0.0;1;-30.0;30.0
608;1680;0.0;0.1;0.0;307.0;307.0;307.0;1.057778;0.0;1;-30.0;30.0
338;1681;0.0;0.01954;0.0;1558.0;1558.0;1558.0;1.088844;0.0;1;-30.0;30.0
336;1682;0.0;0.020227;0.0;691.0;691.0;691.0;1.088844;0.0;1;-30.0;30.0
337;1683;0.0;0.01954;0.0;714.0;714.0;714.0;1.088844;0.0;1;-30.0;30.0
339;1684;0.0;0.021576;0.0;254.0;254.0;254.0;1.092105;0.0;1;-30.0;30.0
416;1881;0.0;0.2424;0.0;130.0;130.0;130.0;1.075778;0.0;1;-30.0;30.0
416;1882;0.0;0.2424;0.0;130.0;130.0;130.0;1.075778;0.0;1;-30.0;30.0
416;1685;0.0;0.2424;0.0;130.0;130.0;130.0;1.075778;0.0;1;-30.0;30.0
416;1883;0.0;0.2424;0.0;130.0;130.0;130.0;1.075778;0.0;1;-30.0;30.0
416;1884;0.0;0.2424;0.0;130.0;130.0;130.0;1.075778;0.0;1;-30.0;30.0
416;1885;0.0;0.2424;0.0;130.0;130.0;130.0;1.075778;0.0;1;-30.0;30.0
382;1686;0.0;0.012685;0.0;1116.0;1116.0;1116.0;1.092105;0.0;1;-30.0;30.0
381;1687;0.0;0.012685;0.0;1117.0;1117.0;1117.0;1.092105;0.0;1;-30.0;30.0
383;1688;0.0;0.012611;0.0;1119.0;1119.0;1119.0;1.092105;0.0;1;-30.0;30.0
384;1689;0.0;0.012611;0.0;2512.0;2512.0;2512.0;1.092105;0.0;1;-30.0;30.0
392;1888;0.0;0.181818;0.0;173.0;173.0;173.0;1.044444;0.0;1;-30.0;30.0
401;1690;0.0;0.041231;0.0;510.0;510.0;510.0;1.0948;0.0;1;-30.0;30.0
400;1691;0.0;0.273494;0.0;113.0;113.0;113.0;1.062667;0.0;1;-30.0;30.0
411;1692;0.0;0.032831;0.0;302.0;302.0;302.0;1.044444;0.0;1;-30.0;30.0
437;1693;0.0;0.089389;0.0;396.0;396.0;396.0;1.080356;0.0;1;-30.0;30.0
438;1694;0.0;0.089389;0.0;396.0;396.0;396.0;1.080356;0.0;1;-30.0;30.0
438;1695;0.0;0.056597;0.0;626.0;626.0;626.0;1.080356;0.0;1;-30.0;30.0
437;1696;0.0;0.056597;0.0;626.0;626.0;626.0;1.080356;0.0;1;-30.0;30.0
452;1697;0.0;0.012685;0.0;2485.0;2485.0;2485.0;1.092105;0.0;1;-30.0;30.0
451;1698;0.0;0.012685;0.0;2485.0;2485.0;2485.0;1.092105;0.0;1;-30.0;30.0
453;1699;0.0;0.012685;0.0;2485.0;2485.0;2485.0;1.092105;0.0;1;-30.0;30.0
454;1700;0.0;0.012685;0.0;263.0;263.0;263.0;1.092105;0.0;1;-30.0;30.0
466;1701;0.0;0.345838;0.0;91.0;91.0;91.0;1.044444;0.0;1;-30.0;30.0
503;1702;0.0;0.266753;0.0;118.0;118.0;118.0;1.066667;0.0;1;-30.0;30.0
502;1703;0.0;0.266753;0.0;118.0;118.0;118.0;1.066667;0.0;1;-30.0;30.0
501;1889;0.0;0.266753;0.0;118.0;118.0;118.0;1.066667;0.0;1;-30.0;30.0
507;1704;0.0;0.009303;0.0;1611.0;1611.0;1611.0;1.065789;0.0;1;-30.0;30.0
510;1705;0.0;0.009303;0.0;1608.0;1608.0;1608.0;1.065789;0.0;1;-30.0;30.0
538;1890;0.0;0.510159;0.0;62.0;62.0;62.0;1.053333;0.0;1;-30.0;30.0
539;1891;0.0;0.510159;0.0;62.0;62.0;62.0;1.053333;0.0;1;-30.0;30.0
540;1892;0.0;0.510159;0.0;62.0;62.0;62.0;1.053333;0.0;1;-30.0;30.0
541;1706;0.0;0.510159;0.0;62.0;62.0;62.0;1.053333;0.0;1;-30.0;30.0
565;1707;0.0;0.47948;0.0;66.0;66.0;66.0;1.053333;0.0;1;-30.0;30.0
563;2026;0.0;0.47948;0.0;66.0;66.0;66.0;1.053333;0.0;1;-30.0;30.0
562;1898;0.0;0.47948;0.0;66.0;66.0;66.0;1.053333;0.0;1;-30.0;30.0
561;1708;0.0;0.47948;0.0;66.0;66.0;66.0;1.053333;0.0;1;-30.0;30.0
564;1709;0.0;0.47948;0.0;66.0;66.0;66.0;1.053333;0.0;1;-30.0;30.0
567;1710;0.0;0.400125;0.0;79.0;79.0;79.0;1.044444;0.0;1;-30.0;30.0
567;1711;0.0;0.400125;0.0;79.0;79.0;79.0;1.044444;0.0;1;-30.0;30.0
576;1712;0.0;0.008909;0.0;1524.0;1524.0;1524.0;1.065789;0.0;1;-30.0;30.0
577;1713;0.0;0.008909;0.0;1525.0;1525.0;1525.0;1.065789;0.0;1;-30.0;30.0
583;1714;0.0;0.042476;0.0;538.0;538.0;538.0;1.062222;0.0;1;-30.0;30.0
592;1715;0.0;0.012685;0.0;336.0;336.0;336.0;1.092105;0.0;1;-30.0;30.0
593;1716;0.0;0.012685;0.0;341.0;341.0;341.0;1.092105;0.0;1;-30.0;30.0
591;1717;0.0;0.012685;0.0;377.0;377.0;377.0;1.092105;0.0;1;-30.0;30.0
589;1718;0.0;0.012685;0.0;355.0;355.0;355.0;1.092105;0.0;1;-30.0;30.0
590;1719;0.0;0.012685;0.0;338.0;338.0;338.0;1.092105;0.0;1;-30.0;30.0
588;1720;0.0;0.012685;0.0;258.0;258.0;258.0;1.092105;0.0;1;-30.0;30.0
615;1721;0.0;0.041112;0.0;747.0;747.0;747.0;1.081067;0.0;1;-30.0;30.0
1343;1906;0.0;0.082529;0.0;386.0;386.0;386.0;1.065789;0.0;1;-30.0;30.0
1343;1907;0.0;0.082529;0.0;386.0;386.0;386.0;1.065789;0.0;1;-30.0;30.0
1343;1908;0.0;0.082529;0.0;386.0;386.0;386.0;1.065789;0.0;1;-30.0;30.0
1343;1909;0.0;0.082529;0.0;386.0;386.0;386.0;1.065789;0.0;1;-30.0;30.0
1343;1910;0.0;0.082529;0.0;386.0;386.0;386.0;1.065789;0.0;1;-30.0;30.0
1343;1911;0.0;0.082529;0.0;386.0;386.0;386.0;1.065789;0.0;1;-30.0;30.0
1343;1912;0.0;0.082529;0.0;386.0;386.0;386.0;1.065789;0.0;1;-30.0;30.0
1343;1913;0.0;0.082529;0.0;386.0;386.0;386.0;1.065789;0.0;1;-30.0;30.0
625;1722;0.0;0.029081;0.0;322.0;322.0;322.0;1.080888;0.0;1;-30.0;30.0
638;1723;0.0;0.044965;0.0;683.0;683.0;683.0;1.080978;0.0;1;-30.0;30.0
637;1724;0.0;0.020227;0.0;1518.0;1518.0;1518.0;1.088844;0.0;1;-30.0;30.0
639;1725;0.0;0.021197;0.0;295.0;295.0;295.0;1.103079;0.0;1;-30.0;30.0
683;1919;0.0;0.30255;0.0;104.0;104.0;104.0;1.022222;0.0;1;-30.0;30.0
684;1920;0.0;0.30255;0.0;104.0;104.0;104.0;1.022222;0.0;1;-30.0;30.0
681;1921;0.0;0.30255;0.0;104.0;104.0;104.0;1.022222;0.0;1;-30.0;30.0
682;1922;0.0;0.30255;0.0;104.0;104.0;104.0;1.022222;0.0;1;-30.0;30.0
686;1923;0.0;0.333559;0.0;96.0;96.0;96.0;1.022222;0.0;1;-30.0;30.0
685;1924;0.0;0.333559;0.0;95.0;95.0;95.0;1.022222;0.0;1;-30.0;30.0
752;1726;0.0;0.312857;0.0;101.0;101.0;101.0;1.054667;0.0;1;-30.0;30.0
752;1727;0.0;0.312857;0.0;101.0;101.0;101.0;1.054667;0.0;1;-30.0;30.0
752;1728;0.0;0.312857;0.0;101.0;101.0;101.0;1.054667;0.0;1;-30.0;30.0
752;1928;0.0;0.312857;0.0;101.0;101.0;101.0;1.054667;0.0;1;-30.0;30.0
744;1729;0.0;0.048207;0.0;637.0;637.0;637.0;1.080978;0.0;1;-30.0;30.0
760;1931;0.0;0.120375;0.0;262.0;262.0;262.0;1.053333;0.0;1;-30.0;30.0
760;1932;0.0;0.17125;0.0;184.0;184.0;184.0;1.053333;0.0;1;-30.0;30.0
760;1934;0.0;0.120375;0.0;262.0;262.0;262.0;1.053333;0.0;1;-30.0;30.0
762;1935;0.0;0.329412;0.0;96.0;96.0;96.0;1.053333;0.0;1;-30.0;30.0
762;1936;0.0;0.329412;0.0;96.0;96.0;96.0;1.053333;0.0;1;-30.0;30.0
762;1937;0.0;0.329412;0.0;96.0;96.0;96.0;1.053333;0.0;1;-30.0;30.0
768;1938;0.0;0.181636;0.0;174.0;174.0;174.0;1.088889;0.0;1;-30.0;30.0
796;1730;0.0;0.044965;0.0;688.0;688.0;688.0;1.080978;0.0;1;-30.0;30.0
797;1731;0.0;0.044965;0.0;688.0;688.0;688.0;1.080978;0.0;1;-30.0;30.0
809;1944;0.0;0.482751;0.0;66.0;66.0;66.0;1.137778;0.0;1;-30.0;30.0
107;1732;0.0;0.031723;0.0;968.0;968.0;968.0;1.044444;0.0;1;-30.0;30.0
861;1733;0.0;0.0516;0.0;595.0;595.0;595.0;1.07511;0.0;1;-30.0;30.0
860;1734;0.0;0.0516;0.0;595.0;595.0;595.0;1.07511;0.0;1;-30.0;30.0
864;1950;0.0;0.0592;0.0;273.0;273.0;273.0;1.092105;0.0;1;-30.0;30.0
864;1951;0.0;0.0596;0.0;275.0;275.0;275.0;1.092105;0.0;1;-30.0;30.0
863;1952;0.0;0.0596;0.0;272.0;272.0;272.0;1.092105;0.0;1;-30.0;30.0
863;1953;0.0;0.05972;0.0;272.0;272.0;272.0;1.092105;0.0;1;-30.0;30.0
499;1735;0.0;0.012685;0.0;1072.0;1072.0;1072.0;1.092105;0.0;1;-30.0;30.0
498;1736;0.0;0.012685;0.0;1072.0;1072.0;1072.0;1.092105;0.0;1;-30.0;30.0
880;1737;0.0;0.295332;0.0;107.0;107.0;107.0;1.066667;0.0;1;-30.0;30.0
877;1738;0.0;0.295332;0.0;107.0;107.0;107.0;1.066667;0.0;1;-30.0;30.0
878;1739;0.0;0.295332;0.0;107.0;107.0;107.0;1.066667;0.0;1;-30.0;30.0
888;1740;0.0;0.03299;0.0;394.0;394.0;394.0;1.04;0.0;1;-30.0;30.0
889;1741;0.0;0.034269;0.0;920.0;920.0;920.0;1.060526;0.0;1;-30.0;30.0
915;1742;0.0;0.009303;0.0;371.0;371.0;371.0;1.092105;0.0;1;-30.0;30.0
918;1958;0.0;0.144154;0.0;218.0;218.0;218.0;1.066667;0.0;1;-30.0;30.0
918;1959;0.0;0.144154;0.0;218.0;218.0;218.0;1.066667;0.0;1;-30.0;30.0
928;1743;0.0;0.287294;0.0;110.0;110.0;110.0;1.022222;0.0;1;-30.0;30.0
934;1744;0.0;0.008909;0.0;1322.0;1322.0;1322.0;1.092105;0.0;1;-30.0;30.0
935;1745;0.0;0.008909;0.0;1195.0;1195.0;1195.0;1.092105;0.0;1;-30.0;30.0
937;1746;0.0;0.008909;0.0;1203.0;1203.0;1203.0;1.092105;0.0;1;-30.0;30.0
936;1961;0.0;0.008909;0.0;422.0;422.0;422.0;1.092105;0.0;1;-30.0;30.0
943;1747;0.0;0.389792;0.0;81.0;81.0;81.0;1.044444;0.0;1;-30.0;30.0
951;1748;0.0;0.009303;0.0;972.0;972.0;972.0;1.092105;0.0;1;-30.0;30.0
952;1749;0.0;0.009303;0.0;967.0;967.0;967.0;1.092105;0.0;1;-30.0;30.0
968;1750;0.0;0.021485;0.0;1475.0;1475.0;1475.0;1.103079;0.0;1;-30.0;30.0
