bus_i;type;Pd;Qd;Gs;Bs;area;Vm;Va;baseKV;zone;Vmax;Vmin
2085;1;0.0;0.0;0.0;0.0;1;1.04666;0.0;225.0;1;1.09333;1.0
2086;1;0.0;0.0;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
2087;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
2088;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
2089;1;0.0;0.0;0.0;0.0;1;0.99333;0.0;225.0;1;1.13333;0.85333
2090;1;0.0;0.0;0.0;0.0;1;1.04357;0.0;225.0;1;1.08714;1.0
2091;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
2092;1;0.0;0.0;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
2093;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
2094;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
2095;1;0.0;0.0;0.0;0.0;1;1.04483;0.0;225.0;1;1.08966;1.0
2096;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
2097;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
2098;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
2099;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
2100;1;-7.2;5.5;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
2101;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
2102;1;0.0;0.0;0.0;0.0;1;1.02333;0.0;150.0;1;1.08;0.96667
2103;1;0.0;0.0;0.0;0.0;1;0.99333;0.0;225.0;1;1.13333;0.85333
2104;1;0.0;0.0;0.0;0.0;1;0.99333;0.0;225.0;1;1.13333;0.85333
2105;1;0.0;0.0;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
2106;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
2107;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
2108;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
2109;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
2110;1;0.0;0.0;0.0;0.0;1;0.98926;0.0;225.0;1;1.08964;0.88889
2111;1;0.0;0.0;0.0;0.0;1;1.04605;0.0;225.0;1;1.09211;1.0
2112;1;0.0;0.0;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
2113;1;0.0;0.0;0.0;0.0;1;1.04445;0.0;225.0;1;1.08889;1.0
2114;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
2115;1;0.0;0.0;0.0;0.0;1;1.05263;0.0;380.0;1;1.10526;1.0
2116;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
2117;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
2118;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
2119;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
2120;1;0.0;0.0;0.0;0.0;1;1.00255;0.0;63.0;1;1.0686;0.93651
2121;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
2122;1;0.0;0.0;0.0;0.0;1;0.94444;0.0;45.0;1;1.0;0.88889
2123;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
2124;1;23.7;0.4;0.0;0.0;1;0.99701;0.0;63.0;1;1.07937;0.91464
2125;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
2126;1;0.0;0.0;0.0;0.0;1;0.94444;0.0;45.0;1;1.0;0.88889
2127;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
2128;1;0.0;0.0;0.0;0.0;1;0.99017;0.0;225.0;1;1.09146;0.88889
2129;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
2130;1;0.0;0.0;0.0;0.0;1;1.018;0.0;63.0;1;1.06774;0.96825
2131;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
2132;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
2133;1;0.0;0.0;0.0;0.0;1;1.04666;0.0;225.0;1;1.09333;1.0
2134;1;0.0;0.0;0.0;0.0;1;1.04666;0.0;225.0;1;1.09333;1.0
2135;1;0.0;0.0;0.0;0.0;1;1.00357;0.0;63.0;1;1.07063;0.93651
2136;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
2137;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
2138;1;0.0;0.0;0.0;0.0;1;0.94444;0.0;45.0;1;1.0;0.88889
2139;1;0.0;0.0;0.0;0.0;1;0.94448;0.0;45.0;1;1.00008;0.88889
2140;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
2141;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
2142;1;-0.7;1.1;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
2143;1;0.0;0.0;0.0;0.0;1;0.98889;0.0;225.0;1;1.08889;0.88889
2144;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
2145;1;0.0;0.0;0.0;0.0;1;0.94444;0.0;45.0;1;1.0;0.88889
2146;1;0.0;0.0;0.0;0.0;1;1.00386;0.0;63.0;1;1.07121;0.93651
2147;1;0.0;0.0;0.0;0.0;1;1.00329;0.0;63.0;1;1.08594;0.92063
2148;1;0.0;0.0;0.0;0.0;1;1.04222;0.0;225.0;1;1.08444;1.0
2149;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
2150;1;0.0;0.0;0.0;0.0;1;0.99333;0.0;225.0;1;1.13333;0.85333
2151;1;21.5;4.3;0.0;0.0;1;1.0;0.0;63.0;1;1.07937;0.92063
2152;1;0.0;0.0;0.0;0.0;1;1.00135;0.0;63.0;1;1.08206;0.92063
2153;1;0.0;0.0;0.0;0.0;1;1.05131;0.0;380.0;1;1.10263;1.0
2154;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
2155;1;0.0;0.0;0.0;0.0;1;1.01587;0.0;63.0;1;1.06349;0.96825
2156;1;0.0;0.0;0.0;0.0;1;1.04539;0.0;225.0;1;1.09078;1.0
2157;1;0.0;0.0;0.0;0.0;1;1.0;0.0;63.0;1;1.06349;0.93651
2158;1;0.0;0.0;0.0;0.0;1;0.94444;0.0;45.0;1;1.0;0.88889
2159;1;-23.8;7.8;0.0;0.0;1;1.01964;0.0;63.0;1;1.11864;0.92063
2160;1;0.0;0.0;0.0;0.0;1;1.01111;0.0;225.0;1;1.08889;0.93333
2161;1;0.0;0.0;0.0;0.0;1;0.99333;0.0;225.0;1;1.13333;0.85333
2162;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2163;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2164;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2165;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2166;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2167;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2168;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2169;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2170;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2171;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2172;1;16.2;0.8;0.0;0.0;1;0.975;0.0;225.0;1;1.15;0.8
2173;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2174;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2175;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2176;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2177;1;0.0;0.0;0.0;0.0;1;0.975;0.0;225.0;1;1.15;0.8
2178;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2179;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2180;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2181;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2182;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2183;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2184;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2185;1;-5.4;1.4;0.0;0.0;1;0.975;0.0;225.0;1;1.15;0.8
2186;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2187;1;0.0;0.0;0.0;0.0;1;0.975;0.0;150.0;1;1.15;0.8
2188;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2189;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2190;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2191;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2192;1;43.3;11.9;0.0;0.0;1;0.975;0.0;225.0;1;1.15;0.8
2193;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2194;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2195;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2196;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2197;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2198;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2199;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2200;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2201;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2202;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2203;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2204;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2205;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2206;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2207;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2208;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2209;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2210;1;-5.4;-2.5;0.0;0.0;1;0.975;0.0;225.0;1;1.15;0.8
2211;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2212;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2213;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2214;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2215;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2216;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2217;1;37.9;-12.1;0.0;0.0;1;0.975;0.0;225.0;1;1.15;0.8
2218;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2219;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2220;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2221;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2222;1;31.4;4.8;0.0;0.0;1;0.975;0.0;225.0;1;1.15;0.8
2223;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2224;1;10.9;-0.5;0.0;0.0;1;0.975;0.0;150.0;1;1.15;0.8
2225;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2226;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2227;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2228;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2229;1;20.1;-2.2;0.0;0.0;1;0.975;0.0;225.0;1;1.15;0.8
2230;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2231;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2232;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2233;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2234;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2235;1;33.6;-8.3;0.0;0.0;1;0.975;0.0;225.0;1;1.15;0.8
2236;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2237;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2238;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2239;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2240;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2241;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2242;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2243;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2244;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2245;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2246;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2247;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2248;1;0.0;0.0;0.0;0.0;1;0.975;0.0;380.0;1;1.15;0.8
2249;1;0.0;0.0;0.0;0.0;1;0.975;0.0;63.0;1;1.15;0.8
2250;2;0.0;0.0;0.0;0.0;1;0.975;0.0;20.0;1;1.15;0.8
2251;2;0.0;0.0;0.0;0.0;1;0.975;0.0;20.0;1;1.15;0.8
2253;2;0.0;0.0;0.0;0.0;1;0.975;0.0;10.0;1;1.15;0.8
2254;2;0.0;0.0;0.0;0.0;1;0.975;0.0;10.0;1;1.15;0.8
2255;2;0.0;0.0;0.0;0.0;1;0.975;0.0;10.0;1;1.15;0.8
2257;2;0.0;0.0;0.0;0.0;1;0.975;0.0;11.0;1;1.15;0.8
2258;2;0.0;0.0;0.0;0.0;1;0.975;0.0;11.0;1;1.15;0.8
2260;2;0.0;0.0;0.0;0.0;1;0.975;0.0;4.0;1;1.15;0.8
2261;2;0.0;0.0;0.0;0.0;1;0.975;0.0;4.0;1;1.15;0.8
2262;2;0.0;0.0;0.0;0.0;1;0.975;0.0;4.0;1;1.15;0.8
2263;2;0.0;0.0;0.0;0.0;1;0.975;0.0;4.0;1;1.15;0.8
2266;2;0.0;0.0;0.0;0.0;1;0.975;0.0;10.0;1;1.15;0.8
2267;2;0.0;0.0;0.0;0.0;1;0.975;0.0;10.0;1;1.15;0.8
2269;2;0.0;0.0;0.0;0.0;1;0.975;0.0;10.0;1;1.15;0.8
2270;2;37.0;16.0;0.0;0.0;1;0.975;0.0;24.0;1;1.15;0.8
2271;2;32.2;18.8;0.0;0.0;1;0.975;0.0;24.0;1;1.15;0.8
2272;2;37.0;16.0;0.0;0.0;1;0.975;0.0;24.0;1;1.15;0.8
2273;2;37.0;16.0;0.0;0.0;1;0.975;0.0;24.0;1;1.15;0.8
2274;1;-1.7;-1.2;0.0;0.0;1;0.975;0.0;20.0;1;1.15;0.8
2275;2;0.0;0.0;0.0;0.0;1;0.975;0.0;20.0;1;1.15;0.8
2276;2;-4.2;-3.3;0.0;0.0;1;0.975;0.0;20.0;1;1.15;0.8
2277;2;0.0;0.0;0.0;0.0;1;0.975;0.0;17.0;1;1.15;0.8
2278;2;0.0;0.0;0.0;0.0;1;0.975;0.0;15.0;1;1.15;0.8
2279;2;0.0;0.0;0.0;0.0;1;0.975;0.0;10.0;1;1.15;0.8
2280;2;0.0;0.0;0.0;0.0;1;0.975;0.0;10.0;1;1.15;0.8
2281;2;0.0;0.0;0.0;0.0;1;0.975;0.0;10.0;1;1.15;0.8
2282;2;0.0;0.0;0.0;0.0;1;0.975;0.0;10.0;1;1.15;0.8
2283;2;0.0;0.0;0.0;0.0;1;0.975;0.0;10.0;1;1.15;0.8
2284;2;0.0;0.0;0.0;0.0;1;0.975;0.0;20.0;1;1.15;0.8
2286;2;0.0;0.0;0.0;0.0;1;0.975;0.0;10.0;1;1.15;0.8
2289;2;0.0;0.0;0.0;0.0;1;0.975;0.0;12.0;1;1.15;0.8
2293;2;31.0;13.0;0.0;0.0;1;0.975;0.0;24.0;1;1.15;0.8
2294;2;31.0;13.0;0.0;0.0;1;0.975;0.0;24.0;1;1.15;0.8
2295;1;41.8;23.6;0.0;0.0;1;0.975;0.0;24.0;1;1.15;0.8
2296;2;38.0;16.0;0.0;0.0;1;0.975;0.0;24.0;1;1.15;0.8
2297;2;0.0;0.0;0.0;0.0;1;0.975;0.0;20.0;1;1.15;0.8
2298;2;0.0;0.0;0.0;0.0;1;0.975;0.0;20.0;1;1.15;0.8
2299;2;0.0;0.0;0.0;0.0;1;0.975;0.0;4.0;1;1.15;0.8
2300;2;0.0;0.0;0.0;0.0;1;0.975;0.0;4.0;1;1.15;0.8
2301;2;0.0;0.0;0.0;0.0;1;0.975;0.0;4.0;1;1.15;0.8
2302;2;0.0;0.0;0.0;0.0;1;0.975;0.0;4.0;1;1.15;0.8
2303;2;0.0;0.0;0.0;0.0;1;0.975;0.0;4.0;1;1.15;0.8
2304;2;0.0;0.0;0.0;0.0;1;0.975;0.0;4.0;1;1.15;0.8
2306;2;0.0;0.0;0.0;0.0;1;0.975;0.0;5.0;1;1.15;0.8
2307;2;0.0;0.0;0.0;0.0;1;0.975;0.0;20.0;1;1.15;0.8
2309;2;0.0;0.0;0.0;0.0;1;0.975;0.0;20.0;1;1.15;0.8
2310;2;0.0;0.0;0.0;0.0;1;0.975;0.0;20.0;1;1.15;0.8
2311;2;0.0;0.0;0.0;0.0;1;0.975;0.0;15.0;1;1.15;0.8
2312;1;0.0;0.0;0.0;0.0;1;0.975;0.0;15.0;1;1.15;0.8
2313;1;0.0;0.0;0.0;0.0;1;0.975;0.0;15.0;1;1.15;0.8
2314;2;1.4;0.0;0.0;0.0;1;0.975;0.0;20.0;1;1.15;0.8
2315;2;0.0;0.0;0.0;0.0;1;0.975;0.0;15.0;1;1.15;0.8
2316;2;0.0;0.0;0.0;0.0;1;0.975;0.0;15.0;1;1.15;0.8
2317;2;43.0;18.0;0.0;0.0;1;0.975;0.0;24.0;1;1.15;0.8
2319;2;43.0;18.0;0.0;0.0;1;0.975;0.0;24.0;1;1.15;0.8
2320;2;43.0;18.0;0.0;0.0;1;0.975;0.0;24.0;1;1.15;0.8
2321;2;0.0;0.0;0.0;0.0;1;0.975;0.0;20.0;1;1.15;0.8
2322;3;0.0;0.0;0.0;0.0;1;0.975;0.0;20.0;1;1.15;0.8
2323;2;0.0;0.0;0.0;0.0;1;0.975;0.0;20.0;1;1.15;0.8
2324;2;0.0;0.0;0.0;0.0;1;0.975;0.0;20.0;1;1.15;0.8
2325;2;3.5;2.2;0.0;0.0;1;0.975;0.0;15.0;1;1.15;0.8
2326;2;3.5;2.2;0.0;0.0;1;0.975;0.0;15.0;1;1.15;0.8
2327;2;4.2;2.3;0.0;0.0;1;0.975;0.0;14.0;1;1.15;0.8
2328;2;0.0;0.0;0.0;0.0;1;0.975;0.0;20.0;1;1.15;0.8
2329;2;0.0;0.0;0.0;0.0;1;0.975;0.0;20.0;1;1.15;0.8
2330;2;1.7;0.8;0.0;0.0;1;0.975;0.0;20.0;1;1.15;0.8
2331;2;0.0;0.0;0.0;0.0;1;0.975;0.0;20.0;1;1.15;0.8
2336;2;0.0;0.0;0.0;0.0;1;0.975;0.0;10.0;1;1.15;0.8
2337;2;0.0;0.0;0.0;0.0;1;0.975;0.0;10.0;1;1.15;0.8
2338;2;0.0;0.0;0.0;0.0;1;0.975;0.0;10.0;1;1.15;0.8
2339;2;0.0;0.0;0.0;0.0;1;0.975;0.0;10.0;1;1.15;0.8
2340;2;0.0;0.0;0.0;0.0;1;0.975;0.0;10.0;1;1.15;0.8
2341;2;0.0;0.0;0.0;0.0;1;0.975;0.0;10.0;1;1.15;0.8
2342;1;40.0;18.0;0.0;0.0;1;0.975;0.0;24.0;1;1.15;0.8
2343;1;40.0;18.0;0.0;0.0;1;0.975;0.0;24.0;1;1.15;0.8
2344;1;40.0;18.0;0.0;0.0;1;0.975;0.0;24.0;1;1.15;0.8
2345;1;40.0;18.0;0.0;0.0;1;0.975;0.0;24.0;1;1.15;0.8
2348;2;0.0;0.0;0.0;0.0;1;0.975;0.0;10.0;1;1.15;0.8
2349;2;0.0;0.0;0.0;0.0;1;0.975;0.0;21.0;1;1.15;0.8
2350;2;0.0;0.0;0.0;0.0;1;0.975;0.0;15.0;1;1.15;0.8
2351;2;0.0;0.0;0.0;0.0;1;0.975;0.0;19.0;1;1.15;0.8
2352;2;40.0;17.0;0.0;0.0;1;0.975;0.0;24.0;1;1.15;0.8
2353;2;40.0;17.0;0.0;0.0;1;0.975;0.0;24.0;1;1.15;0.8
2354;2;40.0;17.0;0.0;0.0;1;0.975;0.0;24.0;1;1.15;0.8
2355;2;40.0;17.0;0.0;0.0;1;0.975;0.0;24.0;1;1.15;0.8
2356;2;0.0;0.0;0.0;0.0;1;0.975;0.0;11.0;1;1.15;0.8
2357;2;0.0;0.0;0.0;0.0;1;0.975;0.0;20.0;1;1.15;0.8
2358;2;0.0;0.0;0.0;0.0;1;0.975;0.0;20.0;1;1.15;0.8
2359;2;0.0;0.0;0.0;0.0;1;0.975;0.0;15.0;1;1.15;0.8
2360;2;0.0;0.0;0.0;0.0;1;0.975;0.0;15.0;1;1.15;0.8
2361;2;0.0;0.0;0.0;0.0;1;0.975;0.0;15.0;1;1.15;0.8
2362;2;0.0;0.0;0.0;0.0;1;0.975;0.0;15.0;1;1.15;0.8
2363;2;0.0;0.0;0.0;0.0;1;0.975;0.0;15.0;1;1.15;0.8
2364;2;0.0;0.0;0.0;0.0;1;0.975;0.0;20.0;1;1.15;0.8
2365;2;0.0;0.0;0.0;0.0;1;0.975;0.0;20.0;1;1.15;0.8
2366;2;0.0;0.0;0.0;0.0;1;0.975;0.0;10.0;1;1.15;0.8
2368;2;0.0;0.0;0.0;0.0;1;0.975;0.0;21.0;1;1.15;0.8
2370;2;0.0;0.0;0.0;0.0;1;0.975;0.0;10.0;1;1.15;0.8
2371;2;37.0;15.0;0.0;0.0;1;0.975;0.0;24.0;1;1.15;0.8
2372;2;37.0;15.0;0.0;0.0;1;0.975;0.0;24.0;1;1.15;0.8
2373;2;37.0;15.0;0.0;0.0;1;0.975;0.0;24.0;1;1.15;0.8
2374;2;37.0;15.0;0.0;0.0;1;0.975;0.0;24.0;1;1.15;0.8
2375;2;37.0;15.0;0.0;0.0;1;0.975;0.0;24.0;1;1.15;0.8
2376;2;33.7;12.2;0.0;0.0;1;0.975;0.0;24.0;1;1.15;0.8
2377;2;0.0;0.0;0.0;0.0;1;0.975;0.0;20.0;1;1.15;0.8
2378;2;0.0;0.0;0.0;0.0;1;0.975;0.0;18.0;1;1.15;0.8
2379;1;0.0;0.0;0.0;0.0;1;0.975;0.0;20.0;1;1.15;0.8
2380;1;0.0;0.0;0.0;0.0;1;0.975;0.0;20.0;1;1.15;0.8
2381;2;0.0;0.0;0.0;0.0;1;0.975;0.0;20.0;1;1.15;0.8
2385;2;0.0;0.0;0.0;0.0;1;0.975;0.0;10.0;1;1.15;0.8
2386;2;0.0;0.0;0.0;0.0;1;0.975;0.0;10.0;1;1.15;0.8
2389;2;0.0;0.0;0.0;0.0;1;0.975;0.0;10.0;1;1.15;0.8
2390;2;0.0;0.0;0.0;0.0;1;0.975;0.0;10.0;1;1.15;0.8
2391;2;0.0;0.0;0.0;0.0;1;0.975;0.0;10.0;1;1.15;0.8
2392;2;0.0;0.0;0.0;0.0;1;0.975;0.0;10.0;1;1.15;0.8
2393;2;0.0;0.0;0.0;0.0;1;0.975;0.0;10.0;1;1.15;0.8
2394;2;0.0;0.0;0.0;0.0;1;0.975;0.0;20.0;1;1.15;0.8
2395;2;0.0;0.0;0.0;0.0;1;0.975;0.0;5.0;1;1.15;0.8
2396;2;0.0;0.0;0.0;0.0;1;0.975;0.0;5.0;1;1.15;0.8
2401;2;0.0;0.0;0.0;0.0;1;0.975;0.0;5.0;1;1.15;0.8
2402;2;0.0;0.0;0.0;0.0;1;0.975;0.0;5.0;1;1.15;0.8
2403;2;0.0;0.0;0.0;0.0;1;0.975;0.0;5.0;1;1.15;0.8
2404;2;0.0;0.0;0.0;0.0;1;0.975;0.0;5.0;1;1.15;0.8
2406;2;0.0;0.0;0.0;0.0;1;0.975;0.0;12.0;1;1.15;0.8
2408;2;0.0;0.0;0.0;0.0;1;0.975;0.0;12.0;1;1.15;0.8
2409;2;2.1;1.2;0.0;0.0;1;0.975;0.0;20.0;1;1.15;0.8
2410;2;0.4;0.2;0.0;0.0;1;0.975;0.0;20.0;1;1.15;0.8
2412;2;0.0;0.0;0.0;0.0;1;0.975;0.0;5.0;1;1.15;0.8
2413;1;0.0;0.0;0.0;0.0;1;0.975;0.0;10.0;1;1.15;0.8
2414;1;0.0;0.0;0.0;0.0;1;0.975;0.0;10.0;1;1.15;0.8
2415;1;0.0;0.0;0.0;0.0;1;0.975;0.0;10.0;1;1.15;0.8
2416;2;0.0;0.0;0.0;0.0;1;0.975;0.0;20.0;1;1.15;0.8
2417;2;0.0;0.0;0.0;0.0;1;0.975;0.0;5.0;1;1.15;0.8
2418;2;0.0;0.0;0.0;0.0;1;0.975;0.0;5.0;1;1.15;0.8
2419;2;0.0;0.0;0.0;0.0;1;0.975;0.0;15.0;1;1.15;0.8
2420;2;0.0;0.0;0.0;0.0;1;0.975;0.0;15.0;1;1.15;0.8
2421;2;0.0;0.0;0.0;0.0;1;0.975;0.0;18.0;1;1.15;0.8
2422;2;0.0;0.0;0.0;0.0;1;0.975;0.0;18.0;1;1.15;0.8
2423;2;0.0;0.0;0.0;0.0;1;0.975;0.0;18.0;1;1.15;0.8
2424;2;0.0;0.0;0.0;0.0;1;0.975;0.0;18.0;1;1.15;0.8
